"","treated","age","educ","black","hisp","married","nodegree","urban","fsize","re14","re18"
"7441",0,34,12,0,0,1,0,0,5,25078.837890625,24608.580078125
"7442",0,34,12,0,0,1,0,1,1,25243.548828125,25564.669921875
"7443",0,34,12,0,0,1,0,1,2,24760.162109375,0
"7444",0,34,12,0,0,1,0,0,5,13968.0966796875,15697.8896484375
"7445",0,34,12,0,0,1,0,0,6,9311.4677734375,25564.669921875
"7446",0,34,12,0,0,1,0,1,5,13119.4833984375,15674.24609375
"7447",0,34,12,0,0,1,0,1,3,21260.080078125,22693.447265625
"7448",0,34,12,0,0,1,0,0,3,25243.548828125,25564.669921875
"7449",0,34,12,0,0,1,0,1,4,0,0
"7450",0,34,12,0,0,1,0,1,4,1981.88708496094,9509.1708984375
"7451",0,34,12,0,0,1,0,1,1,0,0
"7452",0,34,12,0,0,1,0,1,6,24443.2734375,16328.87890625
"7453",0,34,12,0,0,1,0,0,4,25243.548828125,21846.708984375
"7454",0,34,12,0,0,1,0,1,1,11529.677734375,11811.46875
"7455",0,34,12,0,0,1,0,0,2,17244.38671875,0
"7456",0,45,10,0,0,1,1,1,2,8006.32275390625,0
"7457",0,45,10,0,0,1,1,1,2,9649.8388671875,8625.490234375
"7458",0,53,7,0,0,0,1,0,1,9578.2255859375,10339.6533203125
"7459",0,34,10,0,0,1,1,1,1,25243.548828125,25564.669921875
"7460",0,34,10,0,0,1,1,1,3,25243.548828125,25564.669921875
"7461",0,34,10,0,0,1,1,1,2,13982.4189453125,23139.720703125
"7462",0,34,10,0,0,1,1,0,6,4166.08056640625,0
"7463",0,34,10,0,0,1,1,1,5,0,21172.8671875
"7464",0,37,12,0,0,0,0,0,1,0,0
"7465",0,37,12,0,0,0,0,0,1,25243.548828125,23246.1171875
"7466",0,37,12,0,0,0,0,1,1,5949.24169921875,16222.482421875
"7467",0,31,12,1,0,1,0,1,3,12288.7744140625,15196.9404296875
"7468",0,45,9,0,0,1,1,0,5,15930.2900390625,25564.669921875
"7469",0,45,9,0,0,1,1,1,2,25243.548828125,25564.669921875
"7470",0,39,12,1,0,1,0,0,4,22126.59765625,25564.669921875
"7471",0,45,16,0,1,1,0,0,3,23095.162109375,21580.71875
"7472",0,34,9,0,0,1,1,0,2,25243.548828125,11786.3466796875
"7473",0,34,9,0,0,1,1,0,2,16137.9677734375,24791.818359375
"7474",0,34,9,0,0,1,1,1,4,25243.548828125,25564.669921875
"7475",0,34,9,0,0,1,1,0,4,22846.306640625,25564.669921875
"7476",0,34,9,0,0,1,1,1,1,24061.935546875,25564.669921875
"7477",0,41,6,0,1,1,1,0,4,14215.1611328125,15739.265625
"7478",0,54,3,1,0,1,1,0,5,10032.9677734375,14370.890625
"7479",0,45,8,0,0,1,1,1,3,4506.24169921875,9088.0185546875
"7480",0,45,8,0,0,1,1,1,2,9950.61328125,10816.958984375
"7481",0,45,8,0,0,1,1,1,5,19426.791015625,22257.517578125
"7482",0,45,8,0,0,1,1,0,4,21197.419921875,4017.9384765625
"7483",0,45,8,0,0,1,1,0,4,25243.548828125,24836.150390625
"7484",0,53,5,0,0,0,1,0,1,23693.12890625,25564.669921875
"7485",0,34,8,0,0,1,1,1,4,14071.935546875,18551.37890625
"7486",0,34,8,0,0,1,1,1,2,12478.548828125,0
"7487",0,53,12,0,1,0,0,0,1,0,0
"7488",0,52,6,0,1,1,1,1,4,19670.2734375,13629.072265625
"7489",0,40,18,0,0,1,0,0,3,0,25564.669921875
"7490",0,40,18,0,0,1,0,1,3,22676.2265625,11374.0615234375
"7491",0,41,5,0,1,1,1,0,3,12213.5810546875,19702.529296875
"7492",0,33,18,0,0,1,0,1,3,19464.38671875,20868.455078125
"7493",0,33,18,0,0,1,0,1,5,21582.337890625,24317.46875
"7494",0,33,18,0,0,1,0,1,1,25243.548828125,25564.669921875
"7495",0,33,18,0,0,1,0,0,3,2302.35473632812,1709.72961425781
"7496",0,33,18,0,0,1,0,1,2,785.951599121094,1684.60827636719
"7497",0,33,18,0,0,1,0,1,3,25243.548828125,18505.5703125
"7498",0,45,7,0,0,1,1,0,5,19541.37109375,19333.09765625
"7499",0,34,7,0,0,1,1,0,3,21021.966796875,21069.42578125
"7500",0,33,17,0,0,1,0,1,4,12258.3388671875,9089.49609375
"7501",0,33,17,0,0,1,0,1,2,25243.548828125,25564.669921875
"7502",0,33,17,0,0,1,0,0,1,25243.548828125,25564.669921875
"7503",0,33,17,0,0,1,0,1,4,25243.548828125,25564.669921875
"7504",0,33,17,0,0,1,0,0,3,25243.548828125,25564.669921875
"7505",0,33,17,0,0,1,0,1,2,16748.466796875,0
"7506",0,49,1,0,1,1,1,1,3,13769.37109375,11168.6572265625
"7507",0,33,16,0,0,1,0,0,3,25243.548828125,25564.669921875
"7508",0,33,16,0,0,1,0,1,2,25243.548828125,25564.669921875
"7509",0,33,16,0,0,1,0,1,2,25243.548828125,25564.669921875
"7510",0,33,16,0,0,1,0,1,4,23576.7578125,25564.669921875
"7511",0,33,16,0,0,1,0,0,5,20586.919921875,25564.669921875
"7512",0,33,16,0,0,1,0,0,1,25243.548828125,25564.669921875
"7513",0,33,16,0,0,1,0,1,2,21655.7421875,25277.990234375
"7514",0,33,16,0,0,1,0,1,3,24011.806640625,25564.669921875
"7515",0,33,16,0,0,1,0,1,2,25243.548828125,25564.669921875
"7516",0,33,16,0,0,1,0,0,4,25241.7578125,25564.669921875
"7517",0,33,16,0,0,1,0,0,4,0,3944.05224609375
"7518",0,42,15,0,0,0,0,1,1,11214.5810546875,1100.90625
"7519",0,34,12,0,1,1,0,1,4,20789.2265625,25564.669921875
"7520",0,34,12,0,1,1,0,0,4,25243.548828125,25564.669921875
"7521",0,16,9,1,0,0,1,1,1,277.5,3983.95092773438
"7522",0,16,9,1,0,0,1,0,1,961.403198242188,0
"7523",0,33,15,0,0,1,0,0,1,19999.693359375,24719.41015625
"7524",0,33,15,0,0,1,0,1,3,25243.548828125,25564.669921875
"7525",0,46,17,0,0,0,0,1,1,25243.548828125,25564.669921875
"7526",0,30,10,1,0,1,1,1,3,25243.548828125,25564.669921875
"7527",0,40,14,0,0,1,0,0,4,23483.662109375,25564.669921875
"7528",0,33,14,0,0,1,0,1,5,23340.435546875,25564.669921875
"7529",0,33,14,0,0,1,0,1,2,25243.548828125,0
"7530",0,33,14,0,0,1,0,1,4,5170.45166015625,10250.9892578125
"7531",0,46,16,0,0,0,0,1,1,25243.548828125,25564.669921875
"7532",0,40,13,0,0,1,0,0,4,4255.5966796875,0
"7533",0,40,11,0,0,1,1,1,3,5508.82275390625,10948.4765625
"7534",0,40,11,0,0,1,1,0,2,25243.548828125,25564.669921875
"7535",0,40,11,0,0,1,1,1,5,25243.548828125,25564.669921875
"7536",0,40,11,0,0,1,1,1,2,14592.9189453125,16089.4873046875
"7537",0,33,13,0,0,1,0,1,4,25243.548828125,25564.669921875
"7538",0,33,13,0,0,1,0,0,3,25243.548828125,25564.669921875
"7539",0,33,13,0,0,1,0,0,2,0,0
"7540",0,33,13,0,0,1,0,0,5,14100.5810546875,6608.39306640625
"7541",0,33,13,0,0,1,0,1,5,22097.951171875,25564.669921875
"7542",0,33,13,0,0,1,0,0,1,25243.548828125,25564.669921875
"7543",0,42,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"7544",0,42,12,0,0,0,0,0,1,2246.85473632812,0
"7545",0,33,11,0,0,1,1,0,6,4175.0322265625,13398.546875
"7546",0,33,11,0,0,1,1,1,5,18757.208984375,19189.7578125
"7547",0,40,12,0,0,1,0,1,3,5381.70947265625,8866.359375
"7548",0,40,12,0,0,1,0,1,3,961.403198242188,17717.94140625
"7549",0,46,15,0,0,0,0,0,1,8994.5810546875,8644.7001953125
"7550",0,40,12,0,0,1,0,0,4,12927.9189453125,13061.625
"7551",0,40,12,0,0,1,0,1,1,4805.2255859375,23320.00390625
"7552",0,40,12,0,0,1,0,1,6,16882.7421875,18589.80078125
"7553",0,40,12,0,0,1,0,0,4,0,10094.3505859375
"7554",0,40,12,0,0,1,0,1,1,23827.40234375,25564.669921875
"7555",0,36,16,0,0,0,0,1,1,5195.51611328125,4606.07373046875
"7556",0,33,12,0,0,1,0,1,2,25243.548828125,25564.669921875
"7557",0,33,12,0,0,1,0,1,2,18520.88671875,18147.9609375
"7558",0,40,10,0,0,1,1,1,3,25243.548828125,25564.669921875
"7559",0,40,10,0,0,1,1,1,1,25243.548828125,21443.291015625
"7560",0,40,10,0,0,1,1,0,3,25243.548828125,19002.0859375
"7561",0,40,10,0,0,1,1,0,2,490.548400878906,2365.84033203125
"7562",0,33,12,0,0,1,0,0,6,1956.82263183594,0
"7563",0,33,12,0,0,1,0,1,5,19963.88671875,17494.8046875
"7564",0,33,12,0,0,1,0,1,5,22568.806640625,25564.669921875
"7565",0,33,12,0,0,1,0,0,1,0,0
"7566",0,33,12,0,0,1,0,0,5,25243.548828125,11672.5625
"7567",0,33,12,0,0,1,0,1,3,25243.548828125,25564.669921875
"7568",0,33,12,0,0,1,0,0,5,0,0
"7569",0,33,12,0,0,1,0,0,2,25186.2578125,25564.669921875
"7570",0,33,12,0,0,1,0,0,4,25243.548828125,25564.669921875
"7571",0,33,12,0,0,1,0,1,3,13910.806640625,6194.6298828125
"7572",0,33,12,0,0,1,0,0,2,10643.4677734375,25564.669921875
"7573",0,33,12,0,0,1,0,1,2,22248.337890625,20535.966796875
"7574",0,33,12,0,0,1,0,1,4,0,7138.89697265625
"7575",0,33,12,0,0,1,0,0,4,23241.966796875,25564.669921875
"7576",0,33,12,0,0,1,0,1,1,25243.548828125,25564.669921875
"7577",0,33,12,0,0,1,0,1,4,25243.548828125,25564.669921875
"7578",0,33,12,0,0,1,0,0,5,12954.7744140625,398.986175537109
"7579",0,33,12,0,0,1,0,0,3,25243.548828125,25564.669921875
"7580",0,33,12,0,0,1,0,1,2,18266.662109375,0
"7581",0,33,12,0,0,1,0,0,5,25243.548828125,25564.669921875
"7582",0,33,10,0,0,1,1,1,4,17328.533203125,15284.1259765625
"7583",0,33,10,0,0,1,1,0,4,20531.419921875,0
"7584",0,33,10,0,0,1,1,0,5,18200.419921875,12968.5283203125
"7585",0,33,10,0,0,1,1,1,4,4685.2744140625,0
"7586",0,33,10,0,0,1,1,1,2,11674.693359375,22118.611328125
"7587",0,33,10,0,0,1,1,1,2,11731.9833984375,11560.2548828125
"7588",0,33,10,0,0,1,1,1,4,25243.548828125,24611.53515625
"7589",0,46,14,0,0,0,0,0,1,25243.548828125,25564.669921875
"7590",0,33,9,0,0,1,1,0,3,14745.0966796875,0
"7591",0,33,9,0,0,1,1,1,3,20624.515625,18038.607421875
"7592",0,33,9,0,0,1,1,1,3,20296.88671875,22535.330078125
"7593",0,45,5,0,1,1,1,0,5,16465.59765625,22955.00390625
"7594",0,46,13,0,0,0,0,0,1,7608.87109375,8482.150390625
"7595",0,36,14,0,0,0,0,1,1,24710.033203125,24694.2890625
"7596",0,32,18,0,0,1,0,1,2,15855.0966796875,25564.669921875
"7597",0,32,18,0,0,1,0,1,3,22763.951171875,20345.33984375
"7598",0,32,18,0,0,1,0,0,5,25243.548828125,25564.669921875
"7599",0,32,18,0,0,1,0,0,3,3441,3391.38256835938
"7600",0,32,18,0,0,1,0,1,4,25243.548828125,25564.669921875
"7601",0,32,18,0,0,1,0,1,2,25243.548828125,25564.669921875
"7602",0,32,18,0,0,1,0,0,1,25243.548828125,25564.669921875
"7603",0,32,18,0,0,1,0,0,4,23830.984375,25564.669921875
"7604",0,32,18,0,0,1,0,1,3,25243.548828125,25564.669921875
"7605",0,32,18,0,0,1,0,0,2,23617.935546875,25564.669921875
"7606",0,40,8,0,0,1,1,1,3,16030.548828125,21328.02734375
"7607",0,40,8,0,0,1,1,0,3,0,1691.99694824219
"7608",0,40,8,0,0,1,1,1,2,25243.548828125,25564.669921875
"7609",0,40,8,0,0,1,1,1,2,8711.7099609375,12341.97265625
"7610",0,33,8,0,0,1,1,0,4,25243.548828125,0
"7611",0,33,8,0,0,1,1,1,5,25243.548828125,25564.669921875
"7612",0,48,16,0,0,1,0,0,1,10140.38671875,707.8310546875
"7613",0,42,7,0,0,0,1,1,1,9818.12890625,9438.2392578125
"7614",0,46,12,0,0,0,0,0,1,13479.3388671875,14026.5810546875
"7615",0,46,12,0,0,0,0,1,1,25243.548828125,25564.669921875
"7616",0,46,12,0,0,0,0,0,1,21313.791015625,22532.375
"7617",0,46,12,0,0,0,0,1,1,0,0
"7618",0,36,13,0,0,0,0,0,1,25243.548828125,25564.669921875
"7619",0,32,17,0,0,1,0,1,4,25243.548828125,25564.669921875
"7620",0,32,17,0,0,1,0,1,4,25243.548828125,25564.669921875
"7621",0,32,17,0,0,1,0,0,2,1981.88708496094,15662.423828125
"7622",0,40,7,0,0,1,1,0,3,7397.61279296875,21489.099609375
"7623",0,40,14,0,1,1,0,1,1,25243.548828125,2979.0966796875
"7624",0,18,12,0,0,1,0,1,3,2040.9677734375,0
"7625",0,18,12,0,0,1,0,0,5,82.3548355102539,0
"7626",0,22,12,1,0,1,0,1,3,11817.9189453125,12856.2216796875
"7627",0,33,14,0,1,1,0,0,4,0,4323.828125
"7628",0,36,12,0,0,0,0,0,1,22309.208984375,21437.37890625
"7629",0,46,9,0,0,0,1,0,1,21158.033203125,21638.349609375
"7630",0,46,9,0,0,0,1,1,1,25243.548828125,25564.669921875
"7631",0,32,16,0,0,1,0,1,1,19758,23359.90234375
"7632",0,32,16,0,0,1,0,1,4,24790.59765625,25564.669921875
"7633",0,32,16,0,0,1,0,0,3,14098.7900390625,0
"7634",0,32,16,0,0,1,0,1,2,21102.533203125,21041.349609375
"7635",0,32,16,0,0,1,0,1,5,19396.35546875,0
"7636",0,32,16,0,0,1,0,1,2,21063.14453125,23043.66796875
"7637",0,32,16,0,0,1,0,1,4,20767.7421875,25564.669921875
"7638",0,32,16,0,0,1,0,0,3,25243.548828125,24564.248046875
"7639",0,32,16,0,0,1,0,1,2,23687.7578125,23083.56640625
"7640",0,40,6,0,0,1,1,1,5,23813.080078125,2820.97998046875
"7641",0,32,15,0,0,1,0,0,5,23150.662109375,23940.6484375
"7642",0,32,15,0,0,1,0,1,1,25243.548828125,25564.669921875
"7643",0,40,12,0,1,1,0,1,2,12417.677734375,14230.5068359375
"7644",0,40,10,0,1,1,1,0,5,11792.8544921875,10573.1337890625
"7645",0,40,10,0,1,1,1,1,6,5027.2255859375,0
"7646",0,17,10,1,0,0,1,0,1,0,0
"7647",0,33,12,0,1,1,0,0,3,23592.87109375,25564.669921875
"7648",0,33,12,0,1,1,0,1,3,12691.5966796875,4258.80810546875
"7649",0,33,12,0,1,1,0,1,4,20594.080078125,25285.37890625
"7650",0,48,11,0,0,1,1,0,4,21915.337890625,25564.669921875
"7651",0,48,11,0,0,1,1,1,1,10580.806640625,11648.9189453125
"7652",0,48,11,0,0,1,1,0,6,11470.5966796875,19451.314453125
"7653",0,32,14,0,0,1,0,1,4,25243.548828125,25564.669921875
"7654",0,32,14,0,0,1,0,1,1,18064.35546875,19695.140625
"7655",0,32,14,0,0,1,0,1,2,24328.693359375,22943.18359375
"7656",0,48,12,0,0,1,0,1,2,25243.548828125,25564.669921875
"7657",0,48,12,0,0,1,0,1,2,11051.6611328125,21673.81640625
"7658",0,23,12,1,0,1,0,1,3,8677.693359375,0
"7659",0,48,10,0,0,1,1,1,1,1648.88708496094,3738.64819335938
"7660",0,48,10,0,0,1,1,1,3,19920.919921875,21249.708984375
"7661",0,48,10,0,0,1,1,1,2,20130.38671875,19955.21875
"7662",0,48,10,0,0,1,1,1,6,25243.548828125,25564.669921875
"7663",0,48,10,0,0,1,1,1,5,10795.6455078125,0
"7664",0,32,13,0,0,1,0,1,5,25243.548828125,25564.669921875
"7665",0,32,13,0,0,1,0,1,1,9316.8388671875,3947.00756835938
"7666",0,32,13,0,0,1,0,0,5,22004.85546875,3270.208984375
"7667",0,40,3,0,0,1,1,0,3,5190.14501953125,1275.27807617188
"7668",0,32,11,0,0,1,1,0,5,25012.59765625,25515.904296875
"7669",0,32,11,0,0,1,1,1,2,21584.12890625,25564.669921875
"7670",0,32,11,0,0,1,1,1,4,25243.548828125,25564.669921875
"7671",0,54,11,0,0,1,1,0,3,10020.435546875,0
"7672",0,54,11,0,0,1,1,0,2,24692.12890625,0
"7673",0,32,12,0,0,1,0,1,2,0,0
"7674",0,32,12,0,0,1,0,1,4,12625.3544921875,14146.2763671875
"7675",0,32,12,0,0,1,0,0,4,25243.548828125,23368.767578125
"7676",0,32,12,0,0,1,0,0,1,17469.966796875,23869.716796875
"7677",0,33,8,0,1,1,1,1,4,19279.984375,22728.912109375
"7678",0,48,9,0,0,1,1,1,5,6860.51611328125,2670.251953125
"7679",0,48,9,0,0,1,1,0,3,24103.11328125,25564.669921875
"7680",0,32,12,0,0,1,0,1,2,18442.11328125,18668.119140625
"7681",0,32,12,0,0,1,0,1,5,20014.015625,19683.318359375
"7682",0,32,12,0,0,1,0,0,4,0,0
"7683",0,32,12,0,0,1,0,1,4,18391.984375,17488.89453125
"7684",0,32,12,0,0,1,0,0,5,5977.88720703125,13337.9599609375
"7685",0,32,12,0,0,1,0,1,4,25243.548828125,25564.669921875
"7686",0,32,12,0,0,1,0,1,2,7981.25830078125,7707.82177734375
"7687",0,32,12,0,0,1,0,0,2,9920.177734375,14.7772655487061
"7688",0,32,12,0,0,1,0,1,4,25243.548828125,25564.669921875
"7689",0,32,12,0,0,1,0,1,3,25243.548828125,25564.669921875
"7690",0,32,12,0,0,1,0,1,3,24450.435546875,20564.04296875
"7691",0,32,12,0,0,1,0,1,3,24087,25564.669921875
"7692",0,32,12,0,0,1,0,0,3,23893.64453125,25564.669921875
"7693",0,32,12,0,0,1,0,0,5,24917.708984375,21016.2265625
"7694",0,32,12,0,0,1,0,0,1,0,19783.802734375
"7695",0,32,12,0,0,1,0,1,3,18155.662109375,25564.669921875
"7696",0,32,12,0,0,1,0,1,2,24104.90234375,25564.669921875
"7697",0,32,12,0,0,1,0,0,3,0,0
"7698",0,32,12,0,0,1,0,0,5,7537.25830078125,6915.76025390625
"7699",0,32,12,0,0,1,0,0,3,25243.548828125,25564.669921875
"7700",0,32,12,0,0,1,0,1,4,25243.548828125,25564.669921875
"7701",0,32,12,0,0,1,0,0,2,19306.837890625,9454.494140625
"7702",0,32,12,0,0,1,0,1,1,25243.548828125,25564.669921875
"7703",0,32,12,0,0,1,0,1,4,22072.88671875,25564.669921875
"7704",0,47,10,1,0,1,1,0,3,8360.806640625,10004.208984375
"7705",0,32,10,0,0,1,1,1,2,4839.24169921875,2812.11376953125
"7706",0,32,10,0,0,1,1,0,3,15883.7421875,25564.669921875
"7707",0,40,7,0,1,1,1,1,3,19988.951171875,9461.8828125
"7708",0,54,10,0,0,1,1,1,2,11098.2099609375,19315.36328125
"7709",0,48,8,0,0,1,1,1,2,2116.16137695312,11600.1533203125
"7710",0,31,18,0,0,1,0,1,4,0,3185.978515625
"7711",0,31,18,0,0,1,0,1,5,19183.306640625,22248.650390625
"7712",0,31,18,0,0,1,0,1,1,25243.548828125,25564.669921875
"7713",0,31,18,0,0,1,0,0,2,25243.548828125,25564.669921875
"7714",0,31,18,0,0,1,0,1,3,0,0
"7715",0,31,18,0,0,1,0,0,2,1534.30639648438,25564.669921875
"7716",0,31,18,0,0,1,0,1,4,20599.451171875,25564.669921875
"7717",0,43,12,1,0,1,0,0,4,1919.22583007812,25564.669921875
"7718",0,43,12,1,0,1,0,1,2,0,0
"7719",0,43,12,1,0,1,0,0,4,0,0
"7720",0,48,8,0,0,1,1,1,4,24642,16605.212890625
"7721",0,48,8,0,0,1,1,0,2,19913.7578125,22298.89453125
"7722",0,48,8,0,0,1,1,0,3,19476.919921875,25564.669921875
"7723",0,48,8,0,0,1,1,0,1,25243.548828125,25564.669921875
"7724",0,48,8,0,0,1,1,1,3,11062.4033203125,13651.23828125
"7725",0,48,8,0,0,1,1,1,5,20669.2734375,21329.505859375
"7726",0,48,8,0,0,1,1,0,3,25243.548828125,25564.669921875
"7727",0,48,8,0,0,1,1,1,4,0,0
"7728",0,32,9,0,0,1,1,1,5,17251.548828125,24112.064453125
"7729",0,19,13,0,0,1,0,1,2,3029.22583007812,16207.705078125
"7730",0,31,17,0,0,1,0,0,4,22010.2265625,22428.93359375
"7731",0,31,17,0,0,1,0,0,1,0,0
"7732",0,31,17,0,0,1,0,0,4,25243.548828125,25564.669921875
"7733",0,31,17,0,0,1,0,1,3,25243.548828125,25564.669921875
"7734",0,35,17,0,0,0,0,1,1,0,6033.5576171875
"7735",0,35,17,0,0,0,0,1,1,6310.88720703125,0
"7736",0,48,7,0,0,1,1,0,2,12005.9033203125,13602.47265625
"7737",0,48,7,0,0,1,1,1,4,16311.62890625,16040.7216796875
"7738",0,43,9,1,0,1,1,0,3,0,9996.8203125
"7739",0,39,17,0,0,1,0,1,2,0,0
"7740",0,47,8,1,0,1,1,0,5,25243.548828125,25564.669921875
"7741",0,47,8,1,0,1,1,1,5,22071.09765625,21834.888671875
"7742",0,32,8,0,0,1,1,1,1,25243.548828125,6369.00146484375
"7743",0,40,5,0,1,1,1,0,2,25243.548828125,25564.669921875
"7744",0,31,16,0,0,1,0,1,5,14104.1611328125,6267.03857421875
"7745",0,31,16,0,0,1,0,1,6,8337.5322265625,36.9431648254395
"7746",0,33,0,0,0,1,1,1,5,25243.548828125,25564.669921875
"7747",0,19,12,0,0,1,0,1,3,14949.193359375,25564.669921875
"7748",0,19,12,0,0,1,0,1,3,16868.419921875,18722.794921875
"7749",0,19,12,0,0,1,0,1,4,18186.09765625,0
"7750",0,19,12,0,0,1,0,1,4,7460.2744140625,16640.6796875
"7751",0,19,12,0,0,1,0,1,1,8187.14501953125,18214.45703125
"7752",0,19,12,0,0,1,0,1,6,13576.0166015625,17657.35546875
"7753",0,19,12,0,0,1,0,1,4,15921.3388671875,25564.669921875
"7754",0,19,12,0,0,1,0,1,1,11108.951171875,15863.39453125
"7755",0,19,12,0,0,1,0,1,2,24550.693359375,25009.044921875
"7756",0,19,12,0,0,1,0,0,2,7257.9677734375,17972.111328125
"7757",0,19,12,0,0,1,0,0,2,15214.1611328125,21401.9140625
"7758",0,19,12,0,0,1,0,1,3,14515.935546875,3208.14428710938
"7759",0,31,16,0,0,1,0,1,1,24018.966796875,25564.669921875
"7760",0,31,16,0,0,1,0,1,3,11517.1455078125,25564.669921875
"7761",0,31,16,0,0,1,0,1,2,5770.20947265625,3924.841796875
"7762",0,31,16,0,0,1,0,1,6,25243.548828125,25564.669921875
"7763",0,31,16,0,0,1,0,0,5,25243.548828125,25013.478515625
"7764",0,31,16,0,0,1,0,0,5,19482.291015625,25564.669921875
"7765",0,31,16,0,0,1,0,0,1,9424.2578125,8601.8466796875
"7766",0,31,16,0,0,1,0,1,5,22423.791015625,25564.669921875
"7767",0,31,16,0,0,1,0,1,3,22633.2578125,25564.669921875
"7768",0,49,16,0,0,0,0,1,1,18619.35546875,8921.03515625
"7769",0,48,13,0,1,1,0,1,2,6849.7744140625,0
"7770",0,35,16,0,0,0,0,1,1,5456.9033203125,12634.5625
"7771",0,38,6,1,0,1,1,1,3,14387.0322265625,16218.048828125
"7772",0,48,6,0,0,1,1,1,2,24529.208984375,23055.490234375
"7773",0,50,18,1,0,1,0,0,2,25243.548828125,0
"7774",0,40,4,0,1,1,1,1,4,14453.2744140625,18139.09375
"7775",0,51,11,0,0,1,1,1,4,21637.837890625,20267.01953125
"7776",0,51,11,0,0,1,1,0,1,13964.5166015625,13447.3115234375
"7777",0,54,7,0,0,1,1,1,4,21499.984375,22700.8359375
"7778",0,44,12,0,0,1,0,0,5,20243.177734375,21860.009765625
"7779",0,44,12,0,0,1,0,0,3,3398.0322265625,6389.68994140625
"7780",0,31,15,0,0,1,0,1,2,15937.451171875,16887.458984375
"7781",0,31,15,0,0,1,0,1,5,25243.548828125,25564.669921875
"7782",0,31,15,0,0,1,0,0,4,25243.548828125,25564.669921875
"7783",0,31,15,0,0,1,0,1,4,0,0
"7784",0,19,9,0,0,1,1,1,5,12650.4189453125,14828.986328125
"7785",0,48,12,0,1,1,0,1,4,24581.12890625,25564.669921875
"7786",0,44,10,0,0,1,1,0,2,19117.064453125,13801.9658203125
"7787",0,40,3,0,1,1,1,1,2,7426.25830078125,12104.05859375
"7788",0,47,6,1,0,1,1,1,4,25243.548828125,25564.669921875
"7789",0,47,6,1,0,1,1,1,3,24987.533203125,25564.669921875
"7790",0,40,3,0,1,1,1,1,3,19654.162109375,17615.978515625
"7791",0,54,6,0,0,1,1,0,3,21163.40234375,0
"7792",0,31,14,0,0,1,0,1,3,23363.708984375,20416.26953125
"7793",0,31,14,0,0,1,0,1,5,23404.88671875,10042.6298828125
"7794",0,31,14,0,0,1,0,1,1,1229.95166015625,25564.669921875
"7795",0,31,14,0,0,1,0,1,3,23766.533203125,24599.71484375
"7796",0,31,14,0,0,1,0,1,2,0,0
"7797",0,41,16,0,0,0,0,1,1,0,0
"7798",0,44,9,0,0,1,1,1,5,25243.548828125,25564.669921875
"7799",0,39,14,0,0,1,0,0,3,0,10867.201171875
"7800",0,39,14,0,0,1,0,1,4,25243.548828125,25564.669921875
"7801",0,32,12,0,1,1,0,0,2,24677.806640625,19117.349609375
"7802",0,31,13,0,0,1,0,0,1,0,0
"7803",0,31,11,0,0,1,1,1,4,16950.7734375,19287.287109375
"7804",0,48,3,0,0,1,1,1,3,22273.40234375,25564.669921875
"7805",0,44,8,0,0,1,1,0,2,21052.40234375,2365.84033203125
"7806",0,44,8,0,0,1,1,0,3,25243.548828125,6575.88330078125
"7807",0,44,8,0,0,1,1,1,3,11506.4033203125,17886.40234375
"7808",0,44,8,0,0,1,1,1,2,25243.548828125,25564.669921875
"7809",0,39,13,0,0,1,0,1,2,1.79032254219055,0
"7810",0,30,18,0,0,1,0,1,4,18798.38671875,16475.173828125
"7811",0,30,18,0,0,1,0,1,5,23580.337890625,25564.669921875
"7812",0,30,18,0,0,1,0,1,1,0,0
"7813",0,30,18,0,0,1,0,1,2,8620.4033203125,8668.34375
"7814",0,30,18,0,0,1,0,1,3,16359.9677734375,25564.669921875
"7815",0,30,18,0,0,1,0,1,2,23820.2421875,24202.205078125
"7816",0,39,18,0,1,1,0,1,4,1962.19360351562,635.422424316406
"7817",0,31,12,0,0,1,0,0,4,16963.306640625,13592.12890625
"7818",0,31,12,0,0,1,0,0,2,25243.548828125,25564.669921875
"7819",0,31,12,0,0,1,0,1,4,15903.435546875,25564.669921875
"7820",0,31,12,0,0,1,0,1,4,10140.38671875,2899.29956054688
"7821",0,31,12,0,0,1,0,0,2,21136.548828125,21276.306640625
"7822",0,31,12,0,0,1,0,1,3,18178.935546875,25564.669921875
"7823",0,31,12,0,0,1,0,0,1,19831.40234375,21310.294921875
"7824",0,31,12,0,0,1,0,0,3,19881.533203125,24104.67578125
"7825",0,31,12,0,0,1,0,0,5,17469.966796875,18368.140625
"7826",0,31,12,0,0,1,0,1,3,11384.6611328125,11577.9873046875
"7827",0,31,12,0,0,1,0,1,4,22398.7265625,25564.669921875
"7828",0,31,12,0,0,1,0,1,5,0,0
"7829",0,31,12,0,0,1,0,1,2,21537.580078125,25564.669921875
"7830",0,31,12,0,0,1,0,1,4,25243.548828125,25564.669921875
"7831",0,31,12,0,0,1,0,1,1,0,0
"7832",0,31,12,0,0,1,0,1,4,25243.548828125,21594.017578125
"7833",0,31,12,0,0,1,0,1,3,25243.548828125,25564.669921875
"7834",0,31,12,0,0,1,0,1,2,14768.37109375,15467.3642578125
"7835",0,31,12,0,0,1,0,0,5,25243.548828125,25564.669921875
"7836",0,31,12,0,0,1,0,1,2,11694.38671875,15505.78515625
"7837",0,31,12,0,0,1,0,0,4,1258.59680175781,1513.19201660156
